"plot","coldate","taxa","count","no.intersections","perc.cover","location","block","treatment","year"
"H1C",2016-07-18,"SIAC",0,36,0,"Heath",1,"Control",2016
"H1C",2016-07-18,"TARA",1,36,0.0277777777777778,"Heath",1,"Control",2016
"H1C",2016-07-18,"VAUL",11,36,0.305555555555556,"Heath",1,"Control",2016
"H1C",2018-08-03,"ACMI",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"BAAL",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"BENA",6,36,0.166666666666667,"Heath",1,"Control",2018
"H1C",2018-08-03,"BEPU",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"BIVI",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"CAVU",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"EMNI",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"EQUI",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"GAVE",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"GRASS",2,36,0.0555555555555556,"Heath",1,"Control",2018
"H1C",2018-08-03,"JUCO",1,36,0.0277777777777778,"Heath",1,"Control",2018
"H1C",2018-08-03,"LICH",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"LUNO",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"MOSS",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"BARE",1,36,0.0277777777777778,"Heath",1,"Control",2018
"H1C",2018-08-03,"RASP",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"SALA",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"SAPH",9,36,0.25,"Heath",1,"Control",2018
"H1C",2018-08-03,"SIAC",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"TARA",0,36,0,"Heath",1,"Control",2018
"H1C",2018-08-03,"VAUL",17,36,0.472222222222222,"Heath",1,"Control",2018
"H1K",2013-07-25,"ACMI",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"BAAL",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"BENA",16,25,0.64,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"BEPU",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"BIVI",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"CAVU",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"EMNI",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"EQUI",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"GAVE",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"GRASS",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"JUCO",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"LICH",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"LUNO",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"MOSS",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"BARE",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"RASP",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"SALA",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"SAPH",9,25,0.36,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"SIAC",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"TARA",0,25,0,"Heath",1,"KNO3",2013
"H1K",2013-07-25,"VAUL",0,25,0,"Heath",1,"KNO3",2013
"H1K",2014-07-21,"ACMI",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"BAAL",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"BENA",8,36,0.222222222222222,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"BEPU",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"BIVI",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"CAVU",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"EMNI",2,36,0.0555555555555556,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"EQUI",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"GAVE",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"GRASS",7,36,0.194444444444444,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"JUCO",1,36,0.0277777777777778,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"LICH",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"LUNO",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"MOSS",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"BARE",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"RASP",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"SALA",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"SAPH",10,36,0.277777777777778,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"SIAC",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"TARA",0,36,0,"Heath",1,"KNO3",2014
"H1K",2014-07-21,"VAUL",8,36,0.222222222222222,"Heath",1,"KNO3",2014
"H1K",2016-07-18,"ACMI",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"BAAL",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"BENA",12,36,0.333333333333333,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"BEPU",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"BIVI",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"CAVU",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"EMNI",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"EQUI",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"GAVE",1,36,0.0277777777777778,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"GRASS",7,36,0.194444444444444,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"JUCO",1,36,0.0277777777777778,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"LICH",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"LUNO",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"MOSS",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"BARE",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"RASP",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"SALA",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"SAPH",13,36,0.361111111111111,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"SIAC",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"TARA",0,36,0,"Heath",1,"KNO3",2016
"H1K",2016-07-18,"VAUL",2,36,0.0555555555555556,"Heath",1,"KNO3",2016
"H1K",2018-08-03,"ACMI",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"BAAL",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"BENA",18,36,0.5,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"BEPU",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"BIVI",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"CAVU",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"EMNI",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"EQUI",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"GAVE",4,36,0.111111111111111,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"GRASS",1,36,0.0277777777777778,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"JUCO",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"LICH",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"LUNO",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"MOSS",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"BARE",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"RASP",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"SALA",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"SAPH",13,36,0.361111111111111,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"SIAC",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"TARA",0,36,0,"Heath",1,"KNO3",2018
"H1K",2018-08-03,"VAUL",0,36,0,"Heath",1,"KNO3",2018
"H1M",2013-07-25,"ACMI",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"BAAL",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"BENA",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"BEPU",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"BIVI",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"CAVU",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"EMNI",1,25,0.04,"Heath",1,"Midges",2013
"H1M",2013-07-25,"EQUI",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"GAVE",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"GRASS",3,25,0.12,"Heath",1,"Midges",2013
"H1M",2013-07-25,"JUCO",1,25,0.04,"Heath",1,"Midges",2013
"H1M",2013-07-25,"LICH",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"LUNO",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"MOSS",2,25,0.08,"Heath",1,"Midges",2013
"H1M",2013-07-25,"BARE",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"RASP",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"SALA",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"SAPH",16,25,0.64,"Heath",1,"Midges",2013
"H1M",2013-07-25,"SIAC",0,25,0,"Heath",1,"Midges",2013
"H1M",2013-07-25,"TARA",1,25,0.04,"Heath",1,"Midges",2013
"H1M",2013-07-25,"VAUL",1,25,0.04,"Heath",1,"Midges",2013
"H1M",2014-07-21,"ACMI",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"BAAL",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"BENA",7,36,0.194444444444444,"Heath",1,"Midges",2014
"H1M",2014-07-21,"BEPU",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"BIVI",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"CAVU",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"EMNI",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"EQUI",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"GAVE",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"GRASS",6,36,0.166666666666667,"Heath",1,"Midges",2014
"H1M",2014-07-21,"JUCO",1,36,0.0277777777777778,"Heath",1,"Midges",2014
"H1M",2014-07-21,"LICH",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"LUNO",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"MOSS",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"BARE",1,36,0.0277777777777778,"Heath",1,"Midges",2014
"H1M",2014-07-21,"RASP",1,36,0.0277777777777778,"Heath",1,"Midges",2014
"H1M",2014-07-21,"SALA",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"SAPH",19,36,0.527777777777778,"Heath",1,"Midges",2014
"H1M",2014-07-21,"SIAC",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"TARA",0,36,0,"Heath",1,"Midges",2014
"H1M",2014-07-21,"VAUL",1,36,0.0277777777777778,"Heath",1,"Midges",2014
"H1M",2016-07-18,"ACMI",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"BAAL",1,36,0.0277777777777778,"Heath",1,"Midges",2016
"H1M",2016-07-18,"BENA",4,36,0.111111111111111,"Heath",1,"Midges",2016
"H1M",2016-07-18,"BEPU",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"BIVI",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"CAVU",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"EMNI",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"EQUI",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"GAVE",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"GRASS",11,36,0.305555555555556,"Heath",1,"Midges",2016
"H1M",2016-07-18,"JUCO",1,36,0.0277777777777778,"Heath",1,"Midges",2016
"H1M",2016-07-18,"LICH",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"LUNO",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"MOSS",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"BARE",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"RASP",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"SALA",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"SAPH",16,36,0.444444444444444,"Heath",1,"Midges",2016
"H1M",2016-07-18,"SIAC",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"TARA",0,36,0,"Heath",1,"Midges",2016
"H1M",2016-07-18,"VAUL",3,36,0.0833333333333333,"Heath",1,"Midges",2016
"H1M",2018-08-03,"ACMI",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"BAAL",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"BENA",8,36,0.222222222222222,"Heath",1,"Midges",2018
"H1M",2018-08-03,"BEPU",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"BIVI",1,36,0.0277777777777778,"Heath",1,"Midges",2018
"H1M",2018-08-03,"CAVU",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"EMNI",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"EQUI",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"GAVE",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"GRASS",6,36,0.166666666666667,"Heath",1,"Midges",2018
"H1M",2018-08-03,"JUCO",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"LICH",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"LUNO",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"MOSS",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"BARE",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"RASP",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"SALA",1,36,0.0277777777777778,"Heath",1,"Midges",2018
"H1M",2018-08-03,"SAPH",18,36,0.5,"Heath",1,"Midges",2018
"H1M",2018-08-03,"SIAC",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"TARA",0,36,0,"Heath",1,"Midges",2018
"H1M",2018-08-03,"VAUL",2,36,0.0555555555555556,"Heath",1,"Midges",2018
"H2C",2013-07-25,"ACMI",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"BAAL",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"BENA",11,25,0.44,"Heath",2,"Control",2013
"H2C",2013-07-25,"BEPU",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"BIVI",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"CAVU",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"EMNI",1,25,0.04,"Heath",2,"Control",2013
"H2C",2013-07-25,"EQUI",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"GAVE",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"GRASS",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"JUCO",9,25,0.36,"Heath",2,"Control",2013
"H2C",2013-07-25,"LICH",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"LUNO",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"MOSS",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"BARE",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"RASP",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"SALA",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"SAPH",2,25,0.08,"Heath",2,"Control",2013
"H2C",2013-07-25,"SIAC",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"TARA",0,25,0,"Heath",2,"Control",2013
"H2C",2013-07-25,"VAUL",2,25,0.08,"Heath",2,"Control",2013
"H2C",2014-07-21,"ACMI",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"BAAL",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"BENA",13,36,0.361111111111111,"Heath",2,"Control",2014
"H2C",2014-07-21,"BEPU",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"BIVI",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"CAVU",1,36,0.0277777777777778,"Heath",2,"Control",2014
"H2C",2014-07-21,"EMNI",4,36,0.111111111111111,"Heath",2,"Control",2014
"H2C",2014-07-21,"EQUI",1,36,0.0277777777777778,"Heath",2,"Control",2014
"H2C",2014-07-21,"GAVE",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"GRASS",1,36,0.0277777777777778,"Heath",2,"Control",2014
"H2C",2014-07-21,"JUCO",11,36,0.305555555555556,"Heath",2,"Control",2014
"H2C",2014-07-21,"LICH",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"LUNO",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"MOSS",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"BARE",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"RASP",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"SALA",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"SAPH",1,36,0.0277777777777778,"Heath",2,"Control",2014
"H2C",2014-07-21,"SIAC",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"TARA",0,36,0,"Heath",2,"Control",2014
"H2C",2014-07-21,"VAUL",4,36,0.111111111111111,"Heath",2,"Control",2014
"H2C",2016-07-18,"ACMI",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"BAAL",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"BENA",10,36,0.277777777777778,"Heath",2,"Control",2016
"H2C",2016-07-18,"BEPU",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"BIVI",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"CAVU",1,36,0.0277777777777778,"Heath",2,"Control",2016
"H2C",2016-07-18,"EMNI",6,36,0.166666666666667,"Heath",2,"Control",2016
"H2C",2016-07-18,"EQUI",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"GAVE",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"GRASS",1,36,0.0277777777777778,"Heath",2,"Control",2016
"H2C",2016-07-18,"JUCO",11,36,0.305555555555556,"Heath",2,"Control",2016
"H2C",2016-07-18,"LICH",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"LUNO",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"MOSS",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"BARE",2,36,0.0555555555555556,"Heath",2,"Control",2016
"H2C",2016-07-18,"RASP",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"SALA",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"SAPH",3,36,0.0833333333333333,"Heath",2,"Control",2016
"H2C",2016-07-18,"SIAC",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"TARA",0,36,0,"Heath",2,"Control",2016
"H2C",2016-07-18,"VAUL",2,36,0.0555555555555556,"Heath",2,"Control",2016
"H2C",2018-08-03,"ACMI",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"BAAL",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"BENA",15,36,0.416666666666667,"Heath",2,"Control",2018
"H2C",2018-08-03,"BEPU",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"BIVI",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"CAVU",1,36,0.0277777777777778,"Heath",2,"Control",2018
"H2C",2018-08-03,"EMNI",2,36,0.0555555555555556,"Heath",2,"Control",2018
"H2C",2018-08-03,"EQUI",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"GAVE",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"GRASS",2,36,0.0555555555555556,"Heath",2,"Control",2018
"H2C",2018-08-03,"JUCO",10,36,0.277777777777778,"Heath",2,"Control",2018
"H2C",2018-08-03,"LICH",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"LUNO",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"MOSS",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"BARE",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"RASP",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"SALA",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"SAPH",4,36,0.111111111111111,"Heath",2,"Control",2018
"H2C",2018-08-03,"SIAC",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"TARA",0,36,0,"Heath",2,"Control",2018
"H2C",2018-08-03,"VAUL",2,36,0.0555555555555556,"Heath",2,"Control",2018
"H2K",2013-07-25,"ACMI",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"BAAL",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"BENA",14,25,0.56,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"BEPU",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"BIVI",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"CAVU",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"EMNI",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"EQUI",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"GAVE",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"GRASS",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"JUCO",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"LICH",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"LUNO",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"MOSS",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"BARE",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"RASP",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"SALA",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"SAPH",5,25,0.2,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"SIAC",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"TARA",0,25,0,"Heath",2,"KNO3",2013
"H2K",2013-07-25,"VAUL",6,25,0.24,"Heath",2,"KNO3",2013
"H2K",2014-07-21,"ACMI",1,36,0.0277777777777778,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"BAAL",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"BENA",15,36,0.416666666666667,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"BEPU",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"BIVI",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"CAVU",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"EMNI",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"EQUI",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"GAVE",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"GRASS",3,36,0.0833333333333333,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"JUCO",2,36,0.0555555555555556,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"LICH",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"LUNO",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"MOSS",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"BARE",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"RASP",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"SALA",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"SAPH",8,36,0.222222222222222,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"SIAC",0,36,0,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"TARA",1,36,0.0277777777777778,"Heath",2,"KNO3",2014
"H2K",2014-07-21,"VAUL",6,36,0.166666666666667,"Heath",2,"KNO3",2014
"H2K",2016-07-18,"ACMI",2,36,0.0555555555555556,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"BAAL",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"BENA",12,36,0.333333333333333,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"BEPU",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"BIVI",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"CAVU",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"EMNI",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"EQUI",1,36,0.0277777777777778,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"GAVE",1,36,0.0277777777777778,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"GRASS",5,36,0.138888888888889,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"JUCO",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"LICH",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"LUNO",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"MOSS",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"BARE",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"RASP",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"SALA",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"SAPH",10,36,0.277777777777778,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"SIAC",0,36,0,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"TARA",2,36,0.0555555555555556,"Heath",2,"KNO3",2016
"H2K",2016-07-18,"VAUL",3,36,0.0833333333333333,"Heath",2,"KNO3",2016
"H2K",2018-08-03,"ACMI",1,36,0.0277777777777778,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"BAAL",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"BENA",13,36,0.361111111111111,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"BEPU",0,36,0,"Heath",2,"KNO3",2018
"H2K",2018-08-03,"BIVI",0,36,0,"Heath",2,"KNO3",2018
